id,kfold,sentiment,lr_lemma_pred
120,0,1,0.9946785501388529
121,0,0,0.0027257034704042753
122,0,0,0.24712058511217197
123,0,1,0.7865665322943584
124,0,1,0.5600665394272889
125,0,0,0.2697146565675028
126,0,1,0.917151488097605
127,0,0,0.04805198369471868
128,0,0,0.26079958353930266
129,0,1,0.5192701020919532
130,0,0,0.21683163255615875
131,0,1,0.6944499177969302
132,0,1,0.9811865471380421
133,0,0,0.6524480870091726
134,0,1,0.9933768008785235
135,0,1,0.9602792842205851
136,0,1,0.7668174473808579
137,0,0,0.3005867283960646
138,0,1,0.6726942682409611
139,0,1,0.849722755316534
140,0,1,0.9797538290209814
141,0,0,0.19130436995947744
142,0,1,0.8290257948556707
143,0,0,0.3581835604317963
144,0,1,0.9560173880164969
145,0,0,0.059109600246423935
146,0,0,0.35503544522741054
147,0,1,0.6061604522583172
148,0,1,0.3593021384613257
149,0,0,0.3490973565309016
150,0,0,0.5824213337397016
151,0,0,0.6631111541762673
152,0,0,0.01514537371533832
153,0,1,0.4490563458263916
154,0,1,0.9641679909707147
155,0,1,0.8651848661418482
156,0,1,0.5823209389416949
157,0,1,0.9341143190034344
158,0,0,0.10717971869719285
159,0,1,0.9544972936084106
160,0,0,0.11021022947544719
161,0,1,0.448715423483214
162,0,0,0.27538766757301114
163,0,1,0.36994313763121456
164,0,1,0.5624548106752044
165,0,0,0.293363177801027
166,0,1,0.48745586535913477
167,0,1,0.6316471096348211
168,0,0,0.5219780426807986
169,0,1,0.8973862532960393
170,0,0,0.46717221832134165
171,0,1,0.34001054509493017
172,0,1,0.9817830275046295
173,0,1,0.8625098919291335
174,0,1,0.9716964567025265
175,0,1,0.8964887394897134
176,0,1,0.6627526066880741
177,0,0,0.8456967669605677
178,0,1,0.33155349327499145
179,0,1,0.9732061955532916
180,0,1,0.8748039002803375
181,0,0,0.056174658512345974
182,0,1,0.9790244896261425
183,0,1,0.6953641285954825
184,0,1,0.9703087711969101
185,0,0,0.06326431113721967
186,0,0,0.10606538839894085
187,0,0,0.10229442302551166
188,0,1,0.8612090304014097
189,0,1,0.8207524464501175
190,0,1,0.9764838283293221
191,0,0,0.13971508154110435
192,0,0,0.6091436302624342
193,0,0,0.08004632251986889
194,0,0,0.5071039796827916
195,0,0,0.19254451807022063
196,0,1,0.9383847863750061
197,0,0,0.057732772949847855
198,0,0,0.10918573356549563
199,0,1,0.9390460471494542
200,0,1,0.5075251324535958
201,0,0,0.20433926228243476
202,0,0,0.11622983614345431
203,0,0,0.05307625582554693
204,0,0,0.37160484357807694
205,0,1,0.9742283356175593
206,0,1,0.19703244647256568
207,0,1,0.9530766639888002
208,0,1,0.9214151248007271
209,0,1,0.9229762625067964
210,0,0,0.5060023156184754
211,0,0,0.23636285582858005
212,0,1,0.9641530908495318
213,0,0,0.10090482325292037
214,0,0,0.28332957949932464
215,0,1,0.7173687514463546
216,0,0,0.0647633328109971
217,0,1,0.6350283707833682
218,0,0,0.3934096788461836
219,0,1,0.2279012886376749
220,0,1,0.6671159368355322
221,0,0,0.0006624897632116006
222,0,1,0.4422422368024189
223,0,1,0.6955638064313103
224,0,1,0.7510950420875258
225,0,1,0.9218566959157741
226,0,1,0.8140539515020029
227,0,1,0.6756432889490288
228,0,0,0.41061031655834196
229,0,0,0.2269649869625685
230,0,1,0.7365994302884477
231,0,0,0.05122348879447321
232,0,1,0.7492380153063586
233,0,0,0.6935814272948876
234,0,1,0.5675709306195332
235,0,1,0.6010153405317272
236,0,1,0.867943457520003
237,0,0,0.2901204811794899
238,0,0,0.032101522404278555
239,0,1,0.4918684371813819
240,0,0,0.15278649258286778
241,0,0,0.030443416987289175
242,0,1,0.8730067258249204
243,0,1,0.96359325919005
244,0,0,0.47866570238624784
245,0,0,0.22715457108953313
246,0,0,0.007137659210497828
247,0,1,0.8707609738790949
248,0,0,0.245385789951649
249,0,1,0.6755932732536931
250,0,1,0.8189987148277814
251,0,1,0.864418197324084
252,0,0,0.06562615659538608
253,0,0,0.5102379130612614
254,0,0,0.4624221275746607
255,0,1,0.9308162401959176
256,0,1,0.5847711446804732
257,0,0,0.018991017393830068
258,0,0,0.5006742486154157
259,0,1,0.7356738458526717
260,0,0,0.00458171687008832
261,0,1,0.8758522382766215
262,0,1,0.7104687709440637
263,0,0,0.12866568930052835
264,0,0,0.1281496185330712
265,0,1,0.9355148984822497
266,0,1,0.5065632269433317
267,0,1,0.7351718438375067
268,0,0,0.10607546045953321
269,0,1,0.9944511386843979
270,0,0,0.2188251271959569
271,0,0,0.045244745976968696
272,0,0,0.030488328881539878
273,0,0,0.3944924641543448
274,0,1,0.7388906692087652
275,0,1,0.6504889230356158
276,0,1,0.5058218593869942
277,0,0,0.025791538664522603
278,0,0,0.12179806395518156
279,0,1,0.13463794724201594
280,0,0,0.012455604879667414
281,0,1,0.7084567667046344
282,0,0,0.10555466371294236
283,0,1,0.9015285180632251
284,0,1,0.7862808221972376
285,0,1,0.9226551460976443
286,0,0,0.39200494234431815
287,0,1,0.9223320789121893
288,0,1,0.8804355997069165
289,0,0,0.13179426052271837
290,0,0,0.3774767993228297
291,0,1,0.24120444170733032
292,0,1,0.9491748266046647
293,0,1,0.7538232644326165
294,0,0,0.009725356701119722
295,0,1,0.9653381792530137
296,0,1,0.6877207833560787
297,0,1,0.6269001661327795
298,0,0,0.259370177557432
299,0,0,0.11951095269314803
300,0,1,0.17179727223049746
301,0,0,0.4462210559901261
302,0,1,0.9575043203496851
303,0,0,0.16287551570860614
304,0,1,0.9384646674562783
305,0,1,0.8561104557662881
306,0,0,0.10768440814053162
307,0,0,0.4837253981308101
308,0,1,0.9899397306833849
309,0,1,0.8588578712200509
310,0,0,0.1792758201657549
311,0,1,0.6576546708001891
312,0,0,0.11124617663625623
313,0,0,0.06976776972315493
314,0,1,0.6843400702002165
315,0,0,0.37332205840579297
316,0,1,0.9249853315567668
317,0,0,0.1832005853085532
318,0,1,0.11141872874983497
319,0,1,0.31474786220404416
320,0,0,0.03189176318290497
321,0,1,0.5970343780497616
322,0,0,0.030803044418922326
323,0,0,0.059341575669339876
324,0,0,0.05505745395179499
325,0,1,0.8534259168584294
326,0,1,0.8686520751808299
327,0,1,0.9709928299620199
328,0,1,0.7859683898525431
329,0,0,0.6140997377492764
330,0,0,0.3469029131566748
331,0,0,0.2170953974795852
332,0,1,0.7623850972122461
333,0,0,0.044191722217383864
334,0,1,0.9079250828660734
335,0,1,0.5928650019087599
336,0,1,0.9487092678718972
337,0,1,0.9766132061356887
338,0,0,0.6982579408096914
339,0,1,0.9873733561375492
340,0,0,0.20994007665294026
341,0,1,0.6225568125478602
342,0,0,0.3625857218543088
343,0,0,0.042572217169890646
344,0,0,0.005282832758992138
345,0,0,0.1869978364165185
346,0,1,0.990358597559342
347,0,1,0.7661698199514833
348,0,1,0.48541963176442793
349,0,1,0.3859447378143938
350,0,1,0.49072183096141525
351,0,1,0.7131565475480842
352,0,1,0.3782002487491296
353,0,0,0.4577131005791158
354,0,1,0.9272412226799333
355,0,0,0.12517619754613296
356,0,1,0.9262795503695392
357,0,0,0.6647464480736524
358,0,1,0.42291958127652846
359,0,0,0.416866552110524
360,0,0,0.2051085805603019
361,0,1,0.7148585036440722
362,0,0,0.10630680068628483
363,0,1,0.9189768510828087
364,0,1,0.9794920271861094
365,0,0,0.4398506310329103
366,0,1,0.83137438695692
367,0,0,0.08276557014185267
368,0,0,0.7688107563076921
369,0,1,0.7152007507288666
370,0,1,0.9254882013466385
371,0,0,0.1937417473082088
372,0,0,0.01731252007822516
373,0,0,0.05120691187721756
374,0,1,0.3989194059284891
375,0,1,0.8556506207524114
376,0,0,0.018845025983433343
377,0,0,0.646392253403835
378,0,1,0.09267260884839966
379,0,0,0.9058233675345669
380,0,1,0.4385673102656613
381,0,1,0.8499168470287515
382,0,1,0.8273044902133421
383,0,1,0.899203615296589
384,0,0,0.4452591165397476
385,0,0,0.5092236798886676
386,0,0,0.05217410751240837
387,0,1,0.6926709612807685
388,0,1,0.8741882591715671
389,0,0,0.10870776939088755
390,0,0,0.38082870476712216
391,0,1,0.9670472741678077
392,0,0,0.32051407298778983
393,0,1,0.8590930981128151
394,0,1,0.9660640770927428
395,0,0,0.6364459758804062
396,0,1,0.9519663959050518
397,0,0,0.2533275445122428
398,0,0,0.080108991539011
399,0,0,0.07341729102429521
400,0,0,0.07427725765026921
401,0,1,0.4219284832487548
402,0,1,0.5152405819484945
403,0,1,0.9318190720618962
404,0,1,0.7217991359113386
405,0,1,0.9981301011382289
406,0,0,0.6472483806699029
407,0,0,0.04306487394302063
408,0,0,0.012118038234979712
409,0,0,0.018810651755237783
410,0,1,0.7933394087847528
411,0,0,0.7844107698267175
412,0,1,0.2771024456522806
413,0,1,0.9500955159803492
414,0,1,0.7304546689567808
415,0,1,0.8896828932782787
416,0,1,0.6848658771595655
417,0,0,0.06552505179333207
418,0,1,0.9711604734715175
419,0,1,0.8100781156473291
420,0,1,0.8573196244163709
421,0,0,0.13733252693427067
422,0,1,0.9197511457948485
423,0,1,0.1424204040137941
424,0,1,0.9499911670776062
425,0,0,0.11199559430588152
426,0,1,0.5056614753711113
427,0,0,0.03767413338080406
428,0,1,0.69183362370441
429,0,0,0.3577683049661853
430,0,1,0.9704137180603032
431,0,0,0.04314109385691685
432,0,1,0.8993972271767247
433,0,0,0.1670328878800777
434,0,1,0.8033576287225063
435,0,1,0.9116002469287802
436,0,1,0.5970262381130081
437,0,1,0.8367204741735882
438,0,1,0.9244292461339849
439,0,1,0.9184256197426751
440,0,1,0.9658339692554432
441,0,0,0.0602980754927824
442,0,0,0.10861053268063636
443,0,0,0.537450288745176
444,0,1,0.6329901905264448
445,0,0,0.0004327828326679826
446,0,1,0.6548022759555392
447,0,1,0.7927021891297802
448,0,1,0.9098911203542902
449,0,0,0.08263792233397045
450,0,0,0.57209833841006
451,0,0,0.01923334232632922
452,0,0,0.12863139529391662
453,0,1,0.37384190772561543
454,0,1,0.45906701290487
455,0,0,0.5038853837024351
456,0,0,0.027133204343980366
457,0,1,0.9739642716050217
458,0,0,0.2939509974122812
459,0,0,0.4651578104328253
460,0,0,0.11427729757814979
461,0,1,0.941790982358125
462,0,0,0.15512369108849242
463,0,1,0.7446887881982852
464,0,1,0.5048333308533204
465,0,1,0.8150652971913751
466,0,0,0.008267131516569031
467,0,0,0.02406317852773654
468,0,0,0.016929755135066348
469,0,1,0.8781374201350399
470,0,1,0.5829229959128238
471,0,0,0.3490375399865927
472,0,0,0.6341698534760397
473,0,0,0.015258331380836933
474,0,1,0.8328491665264126
475,0,0,0.06217810333823764
476,0,0,0.0684029381336069
477,0,0,0.1465922975145
478,0,1,0.7900793182673138
479,0,1,0.7895648766480432
480,0,1,0.8529277321654738
481,0,0,0.005512650077731687
482,0,1,0.5985209759476967
483,0,0,0.3630394508942089
484,0,1,0.9199192022688759
485,0,1,0.669740841072993
486,0,1,0.9887425584846493
487,0,0,0.11223552219696341
488,0,0,0.8986292887247602
489,0,1,0.8436885721966491
490,0,1,0.4725379294332315
491,0,0,0.07410251875502324
492,0,0,0.05813177105632013
493,0,0,0.10320310711386238
494,0,0,0.03941205826075736
495,0,0,0.010305038172759408
496,0,1,0.7143417210874659
497,0,0,0.05250749759958956
498,0,0,0.3818100696711953
499,0,1,0.19683959524302463
500,0,0,0.6279323100672091
501,0,0,0.10248221300110798
502,0,0,0.621988231942713
503,0,1,0.35196146416990465
504,0,0,0.18712826482690345
505,0,0,0.09210766214511328
506,0,1,0.9619688321567658
507,0,1,0.27526487171728453
508,0,0,0.2266053306007526
509,0,1,0.6847784040402075
510,0,1,0.833181031042135
511,0,1,0.4041991349443054
512,0,0,0.22783526243652275
513,0,0,0.3464022531193454
514,0,0,0.6001695019282325
515,0,0,0.7142727871942011
516,0,1,0.8189693694762848
517,0,0,0.014895732287304342
518,0,0,0.22197463152688338
519,0,0,0.0042726301404705305
520,0,0,0.2896264482803347
521,0,1,0.648541962959194
522,0,1,0.9296979033147041
523,0,1,0.974181462009832
524,0,0,0.2194116740422399
525,0,1,0.9840423661620084
526,0,0,0.024606456253931572
527,0,0,0.3121928634641412
528,0,0,0.8569240931357
529,0,0,0.31012841197483326
530,0,1,0.9676001840735948
531,0,1,0.9591071006789796
532,0,0,0.0872520469811129
533,0,1,0.9411791595126543
534,0,1,0.8957515499077348
535,0,0,0.14584750311165132
536,0,1,0.9404366142564283
537,0,0,0.20340719820817704
538,0,1,0.9444568064602674
539,0,1,0.8094151685321517
540,0,1,0.5327751193768585
541,0,0,0.8478951124721295
542,0,0,0.28476839846131563
543,0,0,0.061667048508523926
544,0,0,0.009563325813552594
545,0,1,0.8983735886804574
546,0,1,0.8051204481296332
547,0,0,0.48202350601605715
548,0,0,0.8737202772249679
549,0,1,0.1530432699910867
550,0,0,0.09974604986982293
551,0,1,0.9335361176292474
552,0,1,0.5039930837192904
553,0,1,0.8234764881419242
554,0,1,0.9308775237898416
555,0,0,0.25879632020697324
556,0,1,0.8529897202463361
557,0,0,0.3846255392780611
558,0,1,0.8035923953601015
559,0,1,0.6868607615130891
560,0,1,0.908679335723826
561,0,1,0.5180955649082979
562,0,0,0.6779802569685177
563,0,1,0.8919706165934381
564,0,0,0.14752826551759676
565,0,1,0.7869471591152716
566,0,0,0.3745770169419799
567,0,1,0.6786440746608458
568,0,0,0.3184398845514688
569,0,0,0.05663436616637811
570,0,0,0.030169937975944583
571,0,0,0.41832459182500054
572,0,1,0.4912431868087993
573,0,1,0.7208657313869913
574,0,0,0.08523218890415978
575,0,1,0.59789294288236
576,0,0,0.27679706939512233
577,0,0,0.22770829469219436
578,0,1,0.9105912538789678
579,0,1,0.9848462114500993
580,0,0,0.1330590266670213
581,0,0,0.005886413865059847
582,0,0,0.25495244746270523
583,0,0,0.0052150220913840814
584,0,1,0.9934785659187809
585,0,1,0.9926618476719393
586,0,0,0.1291726255939806
587,0,0,0.7755409050333786
588,0,1,0.980807416126458
589,0,1,0.6677615059063641
590,0,1,0.8540033123535585
591,0,0,0.12707612265461507
592,0,0,0.0664276386039032
593,0,0,0.0015263875993383033
594,0,1,0.5876504245829558
595,0,0,0.21081342986181706
596,0,1,0.33468609281986006
597,0,1,0.896053110000772
598,0,1,0.8226757352392906
599,0,0,0.10366740065972865
600,0,0,0.31679263871379687
601,0,1,0.5388183401133277
602,0,1,0.44410091855732176
603,0,0,0.3166742317558976
604,0,0,0.37970215362229265
605,0,1,0.6618953987348383
606,0,0,0.06965204203178982
607,0,0,0.032213603513346456
608,0,0,0.16510225120961447
609,0,0,0.028064017028627295
610,0,0,0.016205000809325423
611,0,0,0.6019428597885623
612,0,1,0.6625268608673617
613,0,0,0.1431795315327066
614,0,1,0.6769329715182199
615,0,0,0.04976333111880182
616,0,0,0.34479284271237565
617,0,0,0.07446167307344262
618,0,1,0.6544334428117896
619,0,0,0.017726776954909897
620,0,0,0.41845875131807136
621,0,0,0.10352343324229803
622,0,0,0.11489034899119951
623,0,1,0.6923352642299082
624,0,0,0.2923286970275734
625,0,0,0.03651076643352541
626,0,0,0.0655046681751763
627,0,0,0.130977904864698
628,0,0,0.5451093227256799
629,0,0,0.004725367365164221
630,0,1,0.9900417134026507
631,0,1,0.9966513213055231
632,0,1,0.312985229462082
633,0,0,0.04335684948655612
634,0,0,0.4430860823763377
635,0,1,0.47803376472265136
636,0,1,0.9293005597399884
637,0,1,0.9127097931197351
638,0,0,0.053763527801569434
639,0,0,0.4286682941198761
640,0,0,0.8643075991866116
641,0,1,0.6700347037410518
642,0,0,0.07004493729213679
643,0,0,0.11289530000661588
644,0,1,0.8190427472748522
645,0,1,0.08294519409910646
646,0,1,0.8640864833392646
647,0,0,0.09909488620856792
648,0,1,0.68911023797791
649,0,0,0.020216256416675994
650,0,0,0.06595535859831543
651,0,1,0.9832595845376707
652,0,0,0.08017679322834734
653,0,0,0.07680068137672467
654,0,1,0.5057782480835831
655,0,1,0.815834267327642
656,0,0,0.2152685793025281
657,0,1,0.8869901699578501
658,0,0,0.1803523710632716
659,0,0,0.486108985795857
660,0,0,0.2097764751929759
661,0,1,0.5916656822325833
662,0,1,0.767991053661468
663,0,0,0.4577709684693398
664,0,0,0.3621591841819361
665,0,1,0.6947000168359321
666,0,0,0.08268471842507347
667,0,1,0.947813883451111
668,0,1,0.6268105718667822
669,0,1,0.3150025742621518
670,0,0,0.2583433156343818
671,0,1,0.7656664536423976
672,0,0,0.3043060559467206
673,0,1,0.8269005238651352
674,0,0,0.9146851959929456
675,0,0,0.021432476557618676
676,0,1,0.8707572605628833
677,0,1,0.49449903282504887
678,0,1,0.49892748083170874
679,0,0,0.09236523812353194
680,0,1,0.7261622864302795
681,0,0,0.0676227872655813
682,0,0,0.021765393443909955
683,0,1,0.5021755720248827
684,0,1,0.5626396922062632
685,0,1,0.9772676173145618
686,0,1,0.740104603611637
687,0,0,0.4714695054636191
688,0,0,0.04596300117705794
689,0,1,0.8733996095500198
690,0,0,0.0571672361826199
691,0,0,0.15147438742875155
692,0,0,0.2501996339495296
693,0,0,0.8127917296589279
694,0,1,0.8219322283834033
695,0,1,0.9591949453434246
696,0,0,0.2777097231828883
697,0,1,0.8534960999622002
698,0,0,0.6958485904526452
699,0,1,0.7251627632754305
700,0,1,0.9243557382196845
701,0,1,0.639249925879331
702,0,1,0.4001345375534192
703,0,0,0.6433315707779723
704,0,0,0.18123017116358214
705,0,1,0.9948530102080193
706,0,0,0.12167559991074337
707,0,1,0.9893785459566269
708,0,0,0.17445289700596203
709,0,0,0.5115084826875291
710,0,1,0.9885290797124828
711,0,0,0.187011064844624
712,0,1,0.5854445062656787
713,0,0,0.40852317811853983
714,0,1,0.5575253897809902
715,0,1,0.626077827309706
716,0,1,0.9855284899688529
717,0,1,0.7390091422527635
718,0,0,0.017682365100128935
719,0,1,0.4149266407941522
720,0,1,0.5100742664618427
721,0,1,0.9259854560673922
722,0,1,0.5097122807231333
723,0,0,0.18076662311160047
724,0,1,0.9595817092196643
725,0,0,0.04882192197046212
726,0,0,0.9397940970487667
727,0,1,0.9602800853508984
728,0,0,0.032915098239385085
729,0,1,0.8339583978405906
730,0,1,0.7032423307489556
731,0,1,0.4171850384546298
732,0,1,0.24704951669466022
733,0,1,0.9171733525721026
734,0,0,0.5608089222750285
735,0,1,0.23892045671961787
736,0,1,0.9735010814713962
737,0,1,0.19938615688364514
738,0,0,0.00417758789633808
739,0,0,0.7562344736728871
740,0,1,0.7396366397911993
741,0,0,0.0741023130781096
742,0,1,0.2870218157832788
743,0,1,0.949577250706981
744,0,1,0.9073292821054534
745,0,1,0.5129775820312149
746,0,1,0.8432218338594532
747,0,1,0.8337047069582847
748,0,1,0.8158258356686582
749,0,0,0.031889995372430986
750,0,0,0.16985795299925396
751,0,1,0.5750935040625365
752,0,1,0.41452422778644066
753,0,0,0.0935560471112118
754,0,0,0.4114173058351521
755,0,1,0.8457382786376009
756,0,0,0.011579058106357674
757,0,1,0.9890533146714136
758,0,1,0.9180373070456529
759,0,1,0.9394333011741323
760,0,1,0.9249625241512819
761,0,0,0.7469624978715863
762,0,0,0.3850866211066099
763,0,0,0.24354768269808388
764,0,1,0.48031568393560936
765,0,1,0.9541772117546868
766,0,1,0.6249817051541314
767,0,0,0.13925851824273647
768,0,0,0.5847224191959303
769,0,0,0.041084464744566916
770,0,1,0.6876756364562321
771,0,1,0.7445236487837633
772,0,1,0.7347146366260233
773,0,0,0.3189208822441894
774,0,1,0.09211490303086843
775,0,1,0.7559694211855466
776,0,1,0.9692431863390231
777,0,1,0.6526865382158805
778,0,0,0.09731365043397268
779,0,0,0.005925613778308828
780,0,0,0.4146827586078421
781,0,1,0.6629032627827861
782,0,1,0.8533454633822193
783,0,0,0.7476471030408036
784,0,0,0.10046158961374005
785,0,1,0.6971496164916561
786,0,0,0.10240334058838801
787,0,0,0.444992655119513
788,0,0,0.0019157723329968374
789,0,1,0.5791702784262762
790,0,1,0.8763966264246961
791,0,1,0.9353208965341647
792,0,0,0.710137587714648
793,0,1,0.9759125171201463
794,0,0,0.002515449218645446
795,0,0,0.20124943105603346
796,0,1,0.334181633117724
797,0,0,0.05499267176403558
798,0,0,0.10348826160268271
799,0,1,0.7294688848756293
800,0,0,0.1433566225929088
801,0,0,0.0001418094292605785
802,0,0,0.035383815882821565
803,0,0,0.19597352099245194
804,0,1,0.04090830855448205
805,0,1,0.8919689791935544
806,0,1,0.9618753121505265
807,0,1,0.9974192888695017
808,0,0,0.010265580998556605
809,0,1,0.8774740215066009
810,0,1,0.8356284692547004
811,0,0,0.1980585566083029
812,0,0,0.2601772122131921
813,0,1,0.20729437961673491
814,0,1,0.8108164431195507
815,0,1,0.956846304564623
816,0,0,0.5937887202225761
817,0,0,0.6326770786732234
818,0,0,0.49524258596410653
819,0,1,0.8831053027164188
820,0,0,0.009671561789827256
821,0,0,0.5611010954720158
822,0,1,0.9652102186783968
823,0,0,0.03906535666969539
824,0,0,0.37835133452340475
825,0,0,0.5698172879796254
826,0,1,0.12650331795997008
827,0,1,0.9579777095120992
828,0,0,0.21271477450638523
829,0,1,0.6734184984305792
830,0,0,0.05278278990317974
831,0,0,0.7599887957703695
832,0,0,0.06334025796544189
833,0,1,0.4789365021293653
834,0,1,0.6310995422242998
835,0,0,0.02578944732546038
836,0,0,0.3293176073228523
837,0,0,0.010037572416566238
838,0,1,0.8464638322999286
839,0,1,0.9666239351057353
840,0,0,0.030637623484363243
841,0,0,0.11969338110790582
842,0,1,0.9468939342638208
843,0,0,0.0894573406062849
844,0,1,0.8683814666632914
845,0,1,0.8304920890231827
846,0,1,0.9358552391153706
847,0,0,0.10668330467285661
848,0,0,0.1230433078625081
849,0,0,0.12951123952610935
850,0,0,0.06137344802116735
851,0,1,0.4882632801412749
852,0,0,0.04011842621433505
853,0,1,0.45790643489257477
854,0,1,0.7061436975900977
855,0,0,0.13222017849609796
856,0,0,0.1080640843770175
857,0,0,0.19491197961958934
858,0,0,0.052418102474139944
859,0,0,0.17097309510754588
860,0,0,0.5206048165144762
861,0,0,0.3203351584562078
862,0,1,0.963913344698133
863,0,0,0.04471353266682964
864,0,1,0.8528351446611178
865,0,0,0.44217316902781567
866,0,0,0.030438977818448947
867,0,0,0.0031727148908705593
868,0,0,0.024066808870109993
869,0,1,0.56637166193284
870,0,1,0.9541028020238722
871,0,1,0.9806354595835874
872,0,1,0.35098998649811985
873,0,0,0.42266421956778744
874,0,1,0.9381468555582894
875,0,0,0.25848965131494356
876,0,0,0.7476444251725654
877,0,0,0.007564899949316823
878,0,1,0.8446671164284096
879,0,0,0.47997595440312174
880,0,1,0.4626000313337049
881,0,1,0.5657681737530933
882,0,1,0.7942277828362266
883,0,0,0.05821118606126096
884,0,0,0.1494530184244154
885,0,1,0.72342139774015
886,0,0,0.2516101191758679
887,0,1,0.930947769582539
888,0,0,0.24324097587107676
889,0,0,0.44518129469788864
890,0,1,0.6785756499796166
891,0,1,0.9807321952424866
892,0,1,0.8824533645527328
893,0,1,0.1992952082554147
894,0,0,0.0007352289074720281
895,0,1,0.839005807941165
896,0,1,0.8321778055773644
897,0,1,0.8108207511468026
898,0,0,0.024096275720034983
899,0,0,0.38090182476704154
900,0,1,0.7322834221306836
901,0,0,0.2964788358238888
902,0,1,0.5703541192284355
903,0,1,0.7349839230492871
904,0,0,0.7707614474205574
905,0,0,0.07709113780130751
906,0,1,0.4338477203716618
907,0,1,0.8870450597211395
908,0,1,0.6486434133535834
909,0,0,0.025583860472406548
910,0,0,0.21148740808166108
911,0,1,0.2916059468236192
912,0,1,0.8769772719030181
913,0,1,0.7838111968781576
914,0,1,0.442643915911709
915,0,0,0.2555796160294341
916,0,1,0.9899528248327717
917,0,1,0.9820245252885877
918,0,1,0.9648861638183611
919,0,0,0.027924317497946233
920,0,0,0.117331589032727
921,0,1,0.10144530786637326
922,0,0,0.026447534558765164
923,0,1,0.8836890679673872
924,0,0,0.22107757116039572
925,0,0,0.12150446837416912
926,0,0,0.18062691018505125
927,0,0,0.4763431690094474
928,0,0,0.006388361657695419
929,0,0,0.457491925629653
930,0,0,0.16481132738499651
931,0,0,0.05729246952049148
932,0,0,0.4968398979741425
933,0,0,0.17732049651601145
